id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6899003,La tranquilité en plein Mile end,36151007,Theo,,Outremont,45.51799113238196,-73.5979571175074,Private room,31,1,3,2015-08-10,0.98,1,80
2226117,Room near UdM,11359977,Mirka,,Outremont,45.5091758322787,-73.61429189199553,Private room,70,1,0,,,1,365
6653116,Trendy Airy Lofty -  Hip Center WOW,26816873,Laura,,Outremont,45.516872974283594,-73.60944501734807,Private room,120,3,0,,,1,96
7636347,Quartier inspirant...en ville,19883709,Alexander,,Outremont,45.5222071650267,-73.61012166819071,Private room,39,3,0,,,2,350
7045801,Maison centre ville avec piscine,3562960,Jean-Christophe,,Outremont,45.51163895712451,-73.60001843930326,Entire home/apt,309,5,0,,,1,70
7225810,Very charming and calm appartment,2403294,Mehdi,,Outremont,45.517315794896675,-73.62510051159131,Entire home/apt,74,1,0,,,1,365
7111604,Nice room available in Outremont,37253135,Luc,,Outremont,45.523438142353555,-73.6091085635683,Private room,60,1,0,,,1,365
7113538,Chambre privée à saisir!!,4804640,Lucie,,Outremont,45.51986875012269,-73.61718309900782,Private room,45,1,0,,,1,365
443271,"Lovely 3bs, modern in charming area",1995127,Virginie,,Outremont,45.518018571081825,-73.6245274745449,Entire home/apt,250,8,0,,,2,335
4588619,Chambre à louer à Outremont,3749227,Yann,,Outremont,45.52096466254294,-73.615335837397,Private room,54,2,0,,,1,343
5915025,Big Gorgeous Sunny Gem w Roof Deck,5162168,Adam,,Outremont,45.52100087892324,-73.61349289378458,Entire home/apt,150,3,5,2015-08-04,0.99,1,153
3686881,Huge room in Mile end,10214470,Naike,,Outremont,45.523638045758595,-73.60881211786577,Private room,62,1,0,,,2,365
8208745,Logement entier air de vie,19450676,Nicole,,LaSalle,45.435442757539114,-73.5950601781676,Entire home/apt,100,1,1,2015-09-26,1,1,363
7393112,Montreal Sarah's House (L. Room),38507696,Sarah,,LaSalle,45.43252691355523,-73.59892183947001,Private room,54,1,2,2015-09-07,0.92,2,356
166162,Large Room / Tres Grande Chambre,792049,Glenn Michael,,LaSalle,45.44677486300125,-73.61150749880905,Private room,55,3,24,2015-09-11,0.47,1,365
7971871,Modern apartment with basement,36967823,Natalia,,LaSalle,45.43165531462516,-73.60069877995029,Entire home/apt,100,1,8,2015-09-24,6.00,2,361
8531271,"新装修独立Studio（半地下室）,出门就是大公园及灯光球场",44919598,Hellen,,LaSalle,45.43119579061953,-73.62329744339148,Private room,25,1,0,,,1,362
5977054,"Water View, Close to Downtown",30966363,Nancy,,LaSalle,45.41669982465058,-73.6252008799335,Entire home/apt,100,7,1,2015-08-13,0.59,1,363
6863600,WaterSide*3Bed Apart*Near Downtown,15666508,Polina,,LaSalle,45.41669683900688,-73.61259515685374,Entire home/apt,96,3,0,,,2,116
423268,Entire Apt : 8 bedrooms Avail (ask),1353080,Jinhee,,LaSalle,45.435382282255276,-73.59845017580358,Entire home/apt,100,2,9,2015-09-07,0.24,5,365
7648407,Awesome Rooms for Rent!,20494656,Richard,,LaSalle,45.42491782012332,-73.62777990263835,Private room,45,1,0,,,2,365
3404802,Comfortable spacious studio for 1-6,17170953,Paul & Anastasia,,LaSalle,45.42421128160992,-73.61485150517801,Entire home/apt,75,2,51,2015-08-24,3.61,1,179
6516280,Our Home Is Your Home,34074739,Maureen,,LaSalle,45.41988087806036,-73.62504242643767,Entire home/apt,65,1,6,2015-09-08,2.43,1,365
6384447,La Maison Blanche près du fleuve #1,25116272,Marie,,LaSalle,45.43010489073677,-73.60059478051915,Private room,35,1,2,2015-09-14,0.49,2,340
8383178,Unité de coin 10 min centre-ville,15835743,Andréanne,,LaSalle,45.434331685627825,-73.60612571743918,Entire home/apt,74,1,0,,,1,364
272614,Entire Apt : 8 bedrooms Avail (ask),1353080,Jinhee,,LaSalle,45.43033547753108,-73.59983707751462,Entire home/apt,100,2,10,2015-08-16,0.22,5,363
1550374,Vous serez charmés à coup sûr !,8257856,Yannick,,LaSalle,45.42261615996855,-73.61271365914803,Entire home/apt,150,1,22,2015-09-30,0.87,1,26
3499502,RiverSide Home-Spa Welcomes Guests,15666508,Polina,,LaSalle,45.41858933806969,-73.61422596019133,Entire home/apt,80,3,3,2015-08-30,0.24,2,347
2154952,Cozy Room For Two,893005,Mario,,LaSalle,45.437110904821736,-73.62135232766214,Private room,39,3,0,,,2,365
8626228,"Beautiful, clean, facing river.",45371878,Marlene,,LaSalle,45.415180165120056,-73.6288088082655,Entire home/apt,50,7,0,,,1,363
7938050,"Lovely,sunny room. Quiet and clean",33477175,Paul,,LaSalle,45.42114444758445,-73.64576554887063,Private room,25,2,1,2015-09-01,0.94,1,360
7619963,"Very clean, modern studio",36967823,Natalia,,LaSalle,45.429925560179306,-73.60033352337426,Entire home/apt,60,1,3,2015-09-27,1.91,2,360
5749451,Luxurious New Condo + Friendly Host,27072075,Wil,,LaSalle,45.44639473858915,-73.60703029952681,Entire home/apt,74,2,30,2015-09-25,4.97,1,324
5963148, Chambre à louer au rez-de-chaussé,12270218,Annie,,LaSalle,45.42888225354116,-73.63981994594609,Private room,31,1,2,2015-09-03,0.58,1,264
7718161,Cozy Rapides LaSalle+ 2 parking,26383224,Nadine,,LaSalle,45.433400484025896,-73.59411391565067,Entire home/apt,60,1,0,,,1,360
6773536,Family house for 6!,34781594,Felix,,LaSalle,45.433171602380924,-73.58993983104365,Entire home/apt,80,1,1,2015-08-21,0.70,1,88
7658536,Semi Bed & Breakfeast/Hostel in MTL,33121468,Petrona,,LaSalle,45.435126979125236,-73.61341654340804,Private room,54,1,2,2015-09-06,1.46,1,237
5986487,Cosy home in historic site,10843737,Citlali,,LaSalle,45.428810751738745,-73.66503993955666,Entire home/apt,54,1,11,2015-09-14,5.00,1,316
7674394,La Maison Blanche près du fleuve #4,25116272,Marie,,LaSalle,45.43070430694355,-73.60041745164378,Private room,35,1,0,,,2,353
8632707,Sweet modern home,45396799,Lisa,,LaSalle,45.43712009179052,-73.60317421797731,Private room,80,1,0,,,1,29
692418,Cosy one bedroom apartment :),2430360,Natalya,,LaSalle,45.43446552519038,-73.65794211450385,Entire home/apt,60,1,14,2015-09-21,6.67,1,341
3953859,Awesome Rooms for Rent!,20494656,Richard,,LaSalle,45.425601001271254,-73.62926481567975,Private room,45,5,1,2015-08-30,0.88,2,365
8522787,All renovated 2-3 bedroom apartment,44874559,Sebastian,,LaSalle,45.429951622151044,-73.5990619720997,Entire home/apt,135,1,0,,,1,363
3985234,condo zen avec coloc voyageur,4445444,Olivier,,LaSalle,45.43348745130935,-73.64436370804192,Private room,63,14,0,,,1,365
7358447,Montreal Sarah's House (Mark Room),38507696,Sarah,,LaSalle,45.43079603542538,-73.600178931023,Private room,50,1,3,2015-09-07,2.65,2,337
349716,Great for Long-term Travelers woman,893005,Mario,,LaSalle,45.43756847640156,-73.62165674045332,Private room,28,3,2,2015-07-17,0.18,2,365
6155735,Ideal for family !,4417035,,,Mont-Royal,45.52286793527592,-73.62426070692301,Private room,116,2,2,2015-07-20,0.43,1,365
6909562,Rent 3 1/2 Montreal Furnished Apt,13826429,,,Mont-Royal,45.515720622631044,-73.65646542763318,Entire home/apt,147,3,0,,,1,365
7500046,Joli appartement à Montréal,16522028,Thian,,Mont-Royal,45.520095723487586,-73.6283168774203,Entire home/apt,80,2,5,2015-09-21,2.42,1,349
8207785,NEW CONDO MONTREAL CENTER GARAGE,41625770,Claudia,,Mont-Royal,45.51503744652481,-73.62897650593452,Entire home/apt,155,1,3,2015-09-28,3,1,365
6043666,Bright and spacious TMR apartment,30381654,Lorena,,Mont-Royal,45.51373429323562,-73.64578508396556,Entire home/apt,100,3,4,2015-09-05,1.03,1,276
4715358,"Sunny, Open Minimalist in Parc Ex",24363231,Emma,,Mont-Royal,45.525118594811346,-73.6289669343129,Entire home/apt,25,1,0,,,1,344
5991311,Charming 2BR in charming area ,1988467,Jack,,Mont-Royal,45.51566793750647,-73.63543813540252,Entire home/apt,69,4,1,2015-09-06,1,1,146
4939749,Chambre très agréable,25456048,Nach,,Mont-Royal,45.521260360308965,-73.62574267883295,Private room,35,1,2,2015-09-21,0.55,1,224
3678437,Cozy affordable room in our home.,15446958,Matthew & Rosa,,Mont-Royal,45.5267916461624,-73.63690380870703,Private room,31,2,26,2015-06-09,1.95,2,243
4808414,Fully furnished/renovated studio,24766606,Javad,,Mont-Royal,45.528303367829594,-73.64131911285573,Entire home/apt,60,1,0,,,1,268
6896591,Rent 3 1/2 Montreal Furnished Apt,13826429,Maya,,Mont-Royal,45.515793883351215,-73.65649768764625,Entire home/apt,165,3,0,,,1,365
2684803,Cosy room very close to the subway,5591356,,,Mont-Royal,45.52230756257251,-73.62276136208013,Private room,45,1,35,2015-09-21,2.19,1,360
8168435,very nice and bright appartment,3724617,Daniel,,Mont-Royal,45.51533719844107,-73.64625889839972,Entire home/apt,60,7,0,,,1,8
7066240,House in north Côte-des-Neiges,98041,Melvin,,Mont-Royal,45.503952454629015,-73.64938465017966,Entire home/apt,130,1,0,,,1,69
7324180,Wonderful 2 bedroom apartment,38367354,Sebastian,,Mont-Royal,45.519763801851504,-73.63783899830429,Entire home/apt,85,10,1,2015-08-07,0.53,1,269
8473569,"Superbe maison à Montréal, moderne.",28044401,Christiane,,Mont-Royal,45.51764329041679,-73.64211016172608,Entire home/apt,189,15,0,,,1,122
298400,Huge artsy double loft bedroom,1478000,Noémie And The Roomies,,Ville-Marie,45.51811650243155,-73.55817369302792,Private room,70,2,31,2015-09-08,0.68,7,177
3128944,"1205-Cozy,nice studio downtown MTL",12607612,Chen & Chloe,,Ville-Marie,45.49274562945666,-73.57630248891695,Entire home/apt,85,1,39,2015-09-13,2.54,1,354
6883619,Lovely studio right by Concordia,15578383,,,Ville-Marie,45.49567219161014,-73.5856322091394,Entire home/apt,46,1,1,2015-07-31,0.47,1,355
8340811, SPA sur toit !!proche centre ville,24129231,Ana Maria,,Ville-Marie,45.51946811838493,-73.55952470698202,Entire home/apt,201,3,0,,,1,360
790604,Back to the Sixties! LONG TERM ONLY,4165485,,,Ville-Marie,45.49781969410826,-73.58171245824086,Entire home/apt,175,20,5,2013-08-29,0.18,1,365
7620167,1BR Condo by Old Mtl w/ Roof Access,12243051,Flatbook,,Ville-Marie,45.49742995025611,-73.55619883146692,Entire home/apt,150,3,2,2015-09-30,2,2,9
3702800,The Parc Suite (with sofa bed),4151556,Maggy,,Ville-Marie,45.49937705149444,-73.57945102040279,Entire home/apt,155,7,0,,,13,365
6293083,Cool place ... Village area,1845927,Peter G,,Ville-Marie,45.519131687096646,-73.55439425393874,Private room,56,2,3,2015-08-25,1.01,1,365
5455904,Studio au centre ville de Montréal,4118989,Lalla,,Ville-Marie,45.49200933946913,-73.57465537853261,Entire home/apt,120,1,1,2015-08-02,0.48,2,333
3737896,Cute loft near Lafontaine Park,3379496,,,Ville-Marie,45.5280274241603,-73.56191817381045,Entire home/apt,85,1,4,2015-09-06,0.30,1,362
4098325,Cosy Condo near Crescent Downtown,15523670,Wassim,,Ville-Marie,45.49722998196443,-73.57856690288793,Entire home/apt,84,1,71,2015-09-21,5.63,2,219
7457062,OLD MTL 2 Storey Luxury Loft,5101911,Philippe,,Ville-Marie,45.49816166030896,-73.55823935524002,Entire home/apt,175,2,7,2015-09-21,3.44,2,329
7734888,Downtown Beautiful Apartement,38799193,Svetlana,,Ville-Marie,45.49342632788562,-73.58138735321427,Entire home/apt,70,1,3,2015-09-28,3,1,321
8045187,Spacious luxury condo/heart of MTL,26081662,Anton,,Ville-Marie,45.4971135581162,-73.5759672923643,Entire home/apt,135,2,0,,,1,316
7389268,Cozy Bedroom Downtown,29951485,Phil,,Ville-Marie,45.491283165342,-73.5889026445807,Private room,46,1,0,,,2,0
5666758,Steps away from attractions!!,17647822,Yun Ting,,Ville-Marie,45.50515979725729,-73.56790247694643,Private room,54,4,3,2015-08-04,0.61,1,175
6537322,"""Luxury Meets History"" Old Montreal",31662041,Sali,,Ville-Marie,45.50061824173878,-73.55705947710096,Entire home/apt,201,2,4,2015-08-24,1.69,1,217
8373890,Gorgeous apt on DTs busiest street,31370589,Ibrahim,,Ville-Marie,45.49681093573779,-73.57760289105681,Entire home/apt,61,1,0,,,2,363
7556131,Cozy Condo in Montreal Downtown,34306782,,,Ville-Marie,45.49296518071474,-73.57776884360817,Entire home/apt,250,1,5,2015-08-22,2.46,1,300
7381384,Big apt with 900 ft2 patio downtown,17839594,Julien,,Ville-Marie,45.52329717992607,-73.55164527071264,Entire home/apt,171,2,4,2015-09-21,1.60,2,363
8029844,Cozy bed&breakfast in the heart MTL,18223730,Andrés,,Ville-Marie,45.52124083764117,-73.56490534971134,Private room,37,1,3,2015-09-26,3,1,336
8605906,Chambre privé dans un grand 5-1/2,12952495,Jean-Philippe,,Ville-Marie,45.53619795389915,-73.56071456376341,Private room,60,1,0,,,1,365
6422683,Montreal Downtown apartment,33509772,Mehdi,,Ville-Marie,45.49194722662605,-73.5762421706999,Entire home/apt,100,2,6,2015-09-09,2.02,1,347
8028702,Chaleureux condo de jeunes artistes,29631313,Mirek,,Ville-Marie,45.528753512100955,-73.55212859417925,Entire home/apt,53,7,0,,,1,64
8623364,New Downtown Condo  Views & WIFI-2,40979398,Steph,,Ville-Marie,45.50797450302749,-73.57110300212882,Entire home/apt,100,2,0,,,13,357
8341169,Fantastic 1BR Apartment in Montreal,12667524,Kamil,,Ville-Marie,45.503502508827424,-73.57945241662838,Entire home/apt,100,2,0,,,1,342
6800007,Apartment in Downtown Montreal,35596497,Downtown,,Ville-Marie,45.497287990406576,-73.57484938616486,Entire home/apt,80,5,0,,,1,86
5791902,Downtown Apartment - Heart of MTL,21920639,Alex,,Ville-Marie,45.4935266525463,-73.58069079538544,Entire home/apt,110,2,2,2015-08-31,0.48,1,309
8126677,Warm apartment in the village,7263149,Jordan,,Ville-Marie,45.516341487446134,-73.55459295453907,Entire home/apt,74,1,1,2015-09-07,1,1,335
3094238,Economic Downtown Studio,11574445,Sam,,Ville-Marie,45.508883060093204,-73.57058548096234,Entire home/apt,40,1,52,2015-10-01,3.44,1,71
8487141,1 BR Apartment- Heart of Downtown,44698969,Alina,,Ville-Marie,45.502202974299536,-73.57770113724742,Entire home/apt,150,1,0,,,1,362
3638983,Beautiful Lafontaine Park Apartment,18361482,Arlen,,Ville-Marie,45.523091522565785,-73.56477790557827,Private room,69,1,2,2014-08-11,0.14,1,273
4653284,Bienvenu à l'Escarpolette!,7827599,Alice,,Ville-Marie,45.5183006409084,-73.56237533684973,Private room,50,1,0,,,1,286
8054463,Bel Appartement Plein Centre Ville,9824873,Julien,,Ville-Marie,45.4943225957573,-73.5820595130453,Private room,48,1,2,2015-09-11,2,1,364
7460107,Appartement au centre ville de MTL,16519936,Rebecca,,Ville-Marie,45.49673514272243,-73.57652160694654,Entire home/apt,90,3,1,2015-09-08,1,1,48
6848753,Chambre douillette dans Ville-marie,35887275,Jacinthe,,Ville-Marie,45.53541884786985,-73.55479404899478,Private room,49,1,26,2015-09-26,7.88,1,287
4196053,Chambre à louer ,21768385,Sandra,,Ville-Marie,45.530109998061604,-73.55834364987753,Private room,50,1,0,,,1,365
3703015,Quiet room Parc Lafontaine,6350901,Charles,,Ville-Marie,45.529263075274905,-73.56322285161312,Private room,40,1,111,2015-10-01,7.85,5,351
6276826,Modern Apartment downtown Mtl,32625084,Celine,,Ville-Marie,45.51195181710171,-73.56202009479667,Entire home/apt,139,2,6,2015-08-12,1.53,1,225
3612525,La plus jolie rue du quartier Latin,18197754,Laurence,,Ville-Marie,45.51827273685819,-73.56470243055432,Entire home/apt,96,1,7,2015-08-03,0.50,1,349
6701329,Sunny Cozy Downtown Studio Loft,1295929,Ting,,Ville-Marie,45.51370051286691,-73.55525415080162,Private room,46,2,20,2015-09-27,5.45,1,326
8192281,studio centre ville montreal metro,41703564,Amine,,Ville-Marie,45.49631931292573,-73.5795467956254,Entire home/apt,60,3,0,,,2,321
2261152,"Great place, amazing location",8656846,Jean-Michel,,Ville-Marie,45.51572469469486,-73.56512982580003,Entire home/apt,181,1,5,2015-09-21,1.35,2,77
6570283,Penthouse Old MTL Amazing View,11273182,Kevin,,Ville-Marie,45.49698017295832,-73.55443218602832,Entire home/apt,351,1,9,2015-09-24,2.33,1,355
6309620,Centre ville palais des congres 6,15736663,Paul And Myriam,,Ville-Marie,45.506569776281275,-73.56264717628164,Entire home/apt,394,1,1,2015-07-05,0.33,7,365
4768073,Charming Studio at the Old Port,3745882,Thomas,,Ville-Marie,45.50877614243168,-73.55170636561841,Entire home/apt,74,1,14,2015-05-27,1.51,1,0
5194086,Large bedroom in Downtown / Village,1326489,Thierry,,Ville-Marie,45.524354282195965,-73.55817504072586,Private room,53,2,2,2015-08-18,0.59,1,39
8539049,Appartement Ville-Marie Est,24710049,Léonie,,Ville-Marie,45.52981021163358,-73.55107455939674,Shared room,201,1,0,,,1,365
6117090,Cozy One bedroom downtown Mtl UB301,25646950,Eric,,Ville-Marie,45.511844391549744,-73.56713444338284,Entire home/apt,125,6,0,,,5,0
7930251,Spacious & Elegant Downtown 1BR,8964759,Shaden,,Ville-Marie,45.50281444336838,-73.57812822444562,Shared room,40,2,0,,,1,365
3344722,super chambre à 2 pas du village !,16882356,Geneviève,,Ville-Marie,45.52490666929222,-73.54877418446377,Private room,35,2,3,2015-09-07,0.23,1,181
7750309,Confortable près de tout,1676451,Valérie,,Ville-Marie,45.5324204196749,-73.55717556668614,Shared room,25,1,0,,,1,365
2613278,Two blocks away from everything!,13381624,Laurence,,Ville-Marie,45.51644913569995,-73.55476510085697,Shared room,31,1,8,2015-08-03,0.56,2,365
2110562,"OLD PORT, LE "" INDUSTRIAL "" LOFT",778430,Likeahotel,,Ville-Marie,45.49740409283926,-73.55886143089695,Entire home/apt,228,2,63,2015-09-28,3.04,28,308
7438813,Osheaga Accomodation Near Festival!,38968648,Alexandre,,Ville-Marie,45.52998266295843,-73.56049175705228,Private room,76,1,0,,,1,48
3458884,1 Bedroom heart of downtown,6121836,Yan,,Ville-Marie,45.499357724185415,-73.5793257715631,Entire home/apt,90,1,33,2015-09-08,2.19,9,344
7394730,Luxurious condo - Old Montreal,5106041,Claude,,Ville-Marie,45.503666071156864,-73.55941282410711,Entire home/apt,150,3,0,,,12,325
2746391,2 BR - Downtown - 6 people,14050698,Studios Montcalm,,Ville-Marie,45.51852767025437,-73.5557916139237,Entire home/apt,159,3,1,2015-04-28,0.19,6,361
8505689,"Charming, Top Floor Victorian Flat",7077906,Coco,,Ville-Marie,45.514793127798406,-73.56547511820831,Private room,74,1,0,,,1,3
7456593,Cool Contemporary Flare in Downtown,12243051,Flatbook,,Ville-Marie,45.49336917598322,-73.58107857446034,Entire home/apt,90,3,2,2015-09-01,1.11,2,0
6559787,Chambre 2 pers DOWNTOWN Berri-Uqam,10768221,Mok,,Ville-Marie,45.514157435338646,-73.55857298426272,Private room,46,1,2,2015-06-20,0.55,1,362
4523866,Appart entier Lafontaine/Plateau,4973046,,,Ville-Marie,45.52235219054029,-73.56316263169035,Entire home/apt,96,1,0,,,1,9
1578337,Luxury loft in historical Old Mtl,5420539,Sabrina,,Ville-Marie,45.506283025874346,-73.5542081205632,Entire home/apt,165,2,47,2015-09-26,1.87,1,60
4120349,chambre a partagée,19976254,Yvon Daniel,,Ville-Marie,45.534905429202055,-73.55141919999792,Private room,70,5,1,2015-05-27,0.23,1,365
6783619,Appartement 4 1/2 près d'un parc,16780650,Irène,,Ville-Marie,45.53252771385104,-73.56170164045244,Entire home/apt,96,7,4,2015-09-30,1.40,1,362
2521086,Charming walk-up apartment downtown,5899591,Noelani,,Ville-Marie,45.512650347828135,-73.56789845201504,Private room,62,2,8,2015-08-10,0.43,4,274
